"","logFC","t","P.Value","Symbol"
"ENSG00000260466",-0.000293570161754061,-0.995755813686683,0.319373895750021,"AC126696.2"
"ENSG00000174990",-0.00124229871960296,-1.2354844546656,0.216656391914562,"CA5A"
"ENSG00000172530",0.00384156560932764,1.23968970961741,0.215096332361739,"BANP"
"ENSG00000261193",-3.3122986326328e-05,-0.598998105757322,0.549177015154605,"AC134312.4"
"ENSG00000260166",0.000411070454721598,1.03630665275285,0.300064398889073,"AC134312.3"
"ENSG00000205037",-0.00169874275026833,-1.45446793055029,0.145823250891261,"AC134312.1"
"ENSG00000260162",-1.70358271789834e-05,-0.292404125709269,0.769978936092175,"AC134312.2"
"ENSG00000261327",-0.000709360589717677,-1.07596502857135,0.281948382541753,"AC134312.5"
"ENSG00000261816",-9.27054314102385e-05,-0.115674506243697,0.907911002489175,"AC134312.6"
"ENSG00000260420",-0.000126915703906565,-0.255337888029793,0.798463248817498,"LINC02182"
"ENSG00000225614",0.00117911112408769,0.576389961649192,0.564354369414779,"ZNF469"
"ENSG00000179588",-0.0112576780529518,-2.11710409927478,0.0342562167033857,"ZFPM1"
"ENSG00000261744",-5.03033135336372e-05,-0.495780790458153,0.620051381706915,"AC116552.1"
"ENSG00000158545",-0.00504068643785718,-1.53640610664918,0.124445495753702,"ZC3H18"
"ENSG00000124391",-5.61175050797839e-05,-0.228384343599747,0.819348446686747,"IL17C"
"ENSG00000051523",-0.00385856827287032,-0.74670773038703,0.455243712197316,"CYBA"
"ENSG00000167508",0.00335951812985856,0.511032271568635,0.609330843687421,"MVD"
"ENSG00000260630",0.000513557158246994,0.134417185732905,0.893073264356191,"SNAI3-AS1"
"ENSG00000185669",-0.00260195269315334,-2.81596336894125,0.00486513218781074,"SNAI3"
"ENSG00000158717",0.00354402141984237,0.979720066521334,0.327229326693443,"RNF166"
"ENSG00000259813",0.000341124505021802,1.45262525536874,0.146334460464244,"AC138028.3"
"ENSG00000174177",-0.00346276554303908,-0.962526310413792,0.335790211714093,"CTU2"
"ENSG00000278341",0.00108802705895358,3.43305282337296,0.000597336412211554,"AC138028.6"
"ENSG00000103335",-0.00118531596183925,-0.279314950968573,0.780004354170882,"PIEZO1"
"ENSG00000260121",-0.000334324064214903,-1.1458678161027,0.251855644197237,"AC138028.4"
"ENSG00000224888",-0.00173156463735253,-2.09327296390228,0.0363301045880591,"AC138028.2"
"ENSG00000182376",-4.57419329527602e-05,-0.496336204092862,0.619659532463744,"AC138028.1"
"ENSG00000167513",0.00177509782555558,0.903692053560267,0.366163314144534,"CDT1"
"ENSG00000198931",-0.00472190441162378,-0.517881253992115,0.604543543055187,"APRT"
"ENSG00000141012",-0.0145804001609254,-4.04241136950599,5.29879424884048e-05,"GALNS"
"ENSG00000167515",-0.0124707420735034,-1.34781729311697,0.177723606631806,"TRAPPC2L"
"ENSG00000205022",0.000302202900908813,1.1308011132552,0.25814454224755,"PABPN1L"
"ENSG00000129993",0.00200793856345867,0.60303090718434,0.546491018471303,"CBFA2T3"
"ENSG00000259881",-0.000418252800830914,-0.961297041926771,0.336407746632668,"AC092384.2"
"ENSG00000205018",-0.000966786725992568,-1.03305398005992,0.301583917354528,"AC092384.1"
"ENSG00000256982",-0.00165495851094956,-0.685932189631504,0.492759230838258,"AC135782.1"
"ENSG00000176715",-0.00155959800075896,-0.352259543357792,0.724645194476131,"ACSF3"
"ENSG00000180422",-0.000952203769209914,-2.19684371820082,0.0280364405111707,"LINC00304"
"ENSG00000205015",0.000147319182625151,1.12183568258284,0.261938003799907,"LINC02138"
"ENSG00000129910",2.59159490147891e-05,0.114463232014555,0.908871077011747,"CDH15"
"ENSG00000259803",3.81001640358867e-05,0.191296389490173,0.848294210341839,"SLC22A31"
"ENSG00000259877",0.00208665431751698,1.02710871855455,0.304374523739668,"AC009113.1"
"ENSG00000170100",-0.00421959322527814,-1.67656101986354,0.093634959914972,"ZNF778"
"ENSG00000260659",-2.70704337437743e-05,-0.359694030524134,0.719077561720728,"AC009113.2"
"ENSG00000167522",-0.0385825297450333,-4.83087282585666,1.36360454897215e-06,"ANKRD11"
"ENSG00000268218",0.000777339665903038,2.29390332267319,0.0218004126316819,"AC137932.3"
"ENSG00000260279",0.000313839243194465,0.96952183680108,0.332289845587542,"AC137932.1"
"ENSG00000197912",-0.0163064036411131,-2.11150355174345,0.0347342811488584,"SPG7"
"ENSG00000261118",-0.000905594505025173,-2.04024347081269,0.0413316216709981,"AC092123.1"
"ENSG00000167526",0.0637580882443353,4.71423817311568,2.43306616287661e-06,"RPL13"
"ENSG00000178773",-0.00817176562553725,-1.67946915271757,0.093067247291373,"CPNE7"
"ENSG00000015413",-0.00053927393655593,-1.13550055873405,0.256171398900216,"DPEP1"
"ENSG00000131165",-0.0115151339337372,-1.72836566262663,0.0839292107547475,"CHMP1A"
"ENSG00000167523",-0.00246857288933095,-0.683474799218473,0.494310215476665,"SPATA33"
"ENSG00000185324",3.30945704553723e-05,0.00647738835142445,0.99483185528418,"CDK10"
"ENSG00000260259",2.28684153582754e-05,0.0427406252534714,0.965908475199706,"LINC02166"
"ENSG00000275734",0.000878806547335836,0.96120046255781,0.336456295151033,"AC010538.1"
"ENSG00000158792",-0.00355473473304119,-0.935805356162817,0.349378188714229,"SPATA2L"
"ENSG00000075399",-0.0084122957404157,-1.52683297235234,0.1268092337131,"VPS9D1"
"ENSG00000261373",0.000269622608216228,0.974540311554913,0.329793315285675,"VPS9D1-AS1"
"ENSG00000158805",-0.00398001234599917,-1.09982439893497,0.271414234378838,"ZNF276"
"ENSG00000187741",-0.00124371382050903,-0.613457589531316,0.539576765545369,"FANCA"
"ENSG00000204991",-0.00719864403366726,-1.90474909972119,0.0568187499533589,"SPIRE2"
"ENSG00000141002",-0.027801345585928,-2.80283565223954,0.00506760725925896,"TCF25"
"ENSG00000258839",0.00113374863976413,0.647621432619453,0.517232973309897,"MC1R"
"ENSG00000259006",-2.4458955226325e-05,-0.359693981750207,0.719077598198682,"AC092143.2"
"ENSG00000258947",-0.0105202507251039,-2.11557903621713,0.034385836117757,"TUBB3"
"ENSG00000140995",-0.0259180769869193,-3.25145185322601,0.00114897522927786,"DEF8"
"ENSG00000177946",-0.00371769845403936,-1.33244536379196,0.182720299920397,"CENPBD1"
"ENSG00000003249",-0.0290991839741699,-3.42087978704765,0.000624716163941039,"DBNDD1"
"ENSG00000141013",-0.00468583030195854,-0.885398947713269,0.375945998690019,"GAS8"
"ENSG00000126856",-8.33303795026496e-05,-0.677471438158924,0.498110197950486,"PRDM7"
"ENSG00000260528",-0.00010038813052578,-0.257968585269644,0.796432273963943,"FAM157C"
"ENSG00000260507",-4.58905411102362e-05,-0.097312404747825,0.922478717315024,"AC133919.1"
"ENSG00000261172",-4.08363115174005e-05,-0.359694152071758,0.719077470815426,"AC133919.2"
"ENSG00000260923",-0.000963629052912961,-0.894115650947661,0.371264563524059,"LINC02193"
"ENSG00000280279",-1.01590976576579e-05,-0.132968452543933,0.894218895517954,"AC240565.2"
"ENSG00000272636",-0.00815842448668104,-1.66958470337255,0.0950081732372408,"DOC2B"
"ENSG00000273172",-9.60235291879965e-05,-0.47756795993331,0.632959945570003,"LINC02091"
"ENSG00000181031",-0.00458320744332326,-2.38626815279971,0.0170242418444275,"RPH3AL"
"ENSG00000262920",-0.000857824627595812,-1.91026498535677,0.056105141696588,"AC129507.4"
"ENSG00000262294",0.000246581922119151,1.8345714626462,0.0665754845563758,"AC129507.2"
"ENSG00000187624",-0.000818177472264699,-0.222050743976919,0.824275339456895,"C17orf97"
"ENSG00000183688",0.00028050276243961,0.10260240984832,0.918278964906023,"RFLNB"
"ENSG00000263015",-0.000698105243712226,-1.42102254428539,0.155316794934094,"AC015853.2"
"ENSG00000141252",-0.0172285716598239,-2.77660835538301,0.00549509131979032,"VPS53"
"ENSG00000167695",0.000536999648642372,0.207444178638539,0.835663875973516,"FAM57A"
"ENSG00000179409",-0.00166172752514422,-0.640618348431291,0.521773777487497,"GEMIN4"
"ENSG00000167699",-0.00134939751297542,-0.221315793070134,0.82484750868683,"GLOD4"
"ENSG00000262228",0.00013021883487191,0.357859480007227,0.720450071598282,"AC087392.3"
"ENSG00000171861",-0.00851157572024652,-2.49259530958399,0.0126847212120043,"MRM3"
"ENSG00000277491",-0.000562284937695109,-1.42412272688922,0.154417542428313,"AC087392.5"
"ENSG00000167693",0.0029389090976233,1.13463889646812,0.256532396127399,"NXN"
"ENSG00000262133",-2.02885821841447e-05,-0.359693861336538,0.719077688255905,"AC087392.2"
"ENSG00000262003",-1.86318924606495e-06,-0.00705975299739798,0.994367208629673,"AC087392.1"
"ENSG00000177370",-0.00908690580071044,-1.84009754125973,0.0657601768322791,"TIMM22"
"ENSG00000159842",-0.0429244122582932,-3.67471416533474,0.000238378518587725,"ABR"
"ENSG00000235361",-8.25859139128064e-05,-0.307041181178815,0.758813378138603,"AC016292.1"
"ENSG00000262213",-1.14814830687007e-05,-0.118602405971308,0.905590862535843,"AC144836.1"
"ENSG00000205899",-0.00065269356841489,-1.01577098380881,0.309743649847354,"BHLHA9"
"ENSG00000184811",0.00841000485384066,3.8013531090528,0.00014408836385816,"TRARG1"
"ENSG00000108953",-0.0743355627559943,-5.2234625401406,1.76349852031469e-07,"YWHAE"
"ENSG00000167193",-0.0209352543680649,-3.13433505835815,0.0017234929399826,"CRK"
"ENSG00000197879",0.0123626008892487,2.40991396785425,0.0159600733418763,"MYO1C"
"ENSG00000132376",0.00532033975662008,1.11486116022868,0.26491558463772,"INPP5K"
"ENSG00000236618",0.00292790036818083,0.813452422276028,0.415962806744715,"PITPNA-AS1"
"ENSG00000174238",-0.00444784387693862,-0.504577358772272,0.613858064989482,"PITPNA"
"ENSG00000167703",-0.0190524203609628,-3.45302435549022,0.000554823556913978,"SLC43A2"
"ENSG00000074660",0.00233344339196955,0.99980976901761,0.317407689630067,"SCARF1"
"ENSG00000167705",0.00667260792836612,1.31343037577336,0.189044335614501,"RILP"
"ENSG00000174231",-0.0292807114938768,-3.12764719143348,0.00176318381740537,"PRPF8"
"ENSG00000277597",0.0022815420061124,2.05435110550978,0.0399472015390639,"AC130343.2"
"ENSG00000185561",0.00355863806521335,2.2917414087315,0.0219249401392045,"TLCD2"
"ENSG00000186594",-0.00413948390755595,-1.43485217793806,0.151335834255624,"MIR22HG"
"ENSG00000167716",-0.00864357524445064,-2.50194115413821,0.0123547931100627,"WDR81"
"ENSG00000262791",-0.000147730264280414,-0.8297697525399,0.406673161230017,"AC130343.1"
"ENSG00000167711",0.00105987063906693,1.17600430377629,0.239599072405595,"SERPINF2"
"ENSG00000132386",0.00479833984724155,0.584883390925873,0.558628915838639,"SERPINF1"
"ENSG00000186532",-0.00363442401856315,-1.60658914833811,0.108151196643376,"SMYD4"
"ENSG00000132383",-0.0139036146146545,-2.42505716926074,0.0153096931886299,"RPA1"
"ENSG00000185924",-0.0133912131908487,-2.64954074811847,0.00806280321255897,"RTN4RL1"
"ENSG00000228133",0.000227201664434456,0.32192464691133,0.747511202781307,"AC099684.1"
"ENSG00000108963",0.000618063141027799,0.576020540663473,0.564604037172663,"DPH1"
"ENSG00000262664",-6.18868467441654e-05,-0.473734327503132,0.635691556540073,"OVCA2"
"ENSG00000262533",-0.000904397020197822,-1.29737158027864,0.19450969081158,"AC090617.3"
"ENSG00000263050",-8.17984562005236e-05,-0.44650337311259,0.655235719768474,"AC090617.5"
"ENSG00000177374",-0.00273379068110261,-1.56426276526401,0.117762559431561,"HIC1"
"ENSG00000070366",-0.00562512301676747,-1.51091159484343,0.130817653542197,"SMG6"
"ENSG00000236838",-8.7441046030582e-06,-0.166881085222532,0.867464329278019,"AC090617.2"
"ENSG00000167720",-0.00410509954517959,-1.46383017708788,0.143246997329104,"SRR"
"ENSG00000167721",-0.00827899764001236,-2.32561360068238,0.0200433776598481,"TSR1"
"ENSG00000141258",0.00263498868755301,0.349208979108109,0.726933979493907,"SGSM2"
"ENSG00000274758",-0.000163797584359969,-0.676321488998717,0.498839857608119,"AC006435.3"
"ENSG00000263345",0.000288564243893803,2.00727613505925,0.0447259443597905,"AC006435.2"
"ENSG00000070444",-0.00863948801430976,-1.84790708284084,0.064622021729832,"MNT"
"ENSG00000262456",-0.00014486356533612,-0.689506268200129,0.490508110997818,"AC006435.1"
"ENSG00000127804",-0.00298308938526248,-1.03220684850816,0.301980502720955,"METTL16"
"ENSG00000007168",-0.0718207112302817,-6.34493135472398,2.24531520951098e-10,"PAFAH1B1"
"ENSG00000272770",-0.00078450111962977,-0.618418158280912,0.536302707693021,"AC005696.2"
"ENSG00000272911",0.000266965315419295,3.31695454906592,0.00091072941188664,"AC005696.3"
"ENSG00000132361",-0.00289220243819285,-0.471982070572473,0.636941762568024,"CLUH"
"ENSG00000262050",8.09859613222636e-05,0.382353659485364,0.702200775261839,"AC005696.1"
"ENSG00000277200",-0.000905463507907047,-0.289571962454286,0.772144987758043,"AC005696.4"
"ENSG00000132359",-0.0048820092878174,-0.701328432096491,0.483101522782144,"RAP1GAP2"
"ENSG00000262884",-5.36017752078822e-05,-0.398332823621809,0.690386665399894,"AC015921.1"
"ENSG00000184166",-8.87478018232905e-06,-0.118602376859348,0.905590885600905,"OR1D2"
"ENSG00000261848",-8.74911443105891e-05,-0.592476525897012,0.553534366217679,"AC090282.1"
"ENSG00000172146",-3.91292026824894e-05,-0.284336007595612,0.776154138419524,"OR1A1"
"ENSG00000221882",0.000460350960291422,1.38237121524645,0.166864273819176,"OR3A2"
"ENSG00000180042",-9.37097685628715e-05,-0.666609489374911,0.50502485608946,"AC087498.1"
"ENSG00000180016",-9.23578386888723e-05,-0.552780905163453,0.58041605637102,"OR1E1"
"ENSG00000159961",-1.28144331112296e-05,-0.132968481437261,0.894218872667441,"OR3A3"
"ENSG00000141255",-1.06289036773282e-05,-0.0218078178754121,0.982601349855252,"SPATA22"
"ENSG00000108381",0.00144159471667815,0.414151254071779,0.678765215656001,"ASPA"
"ENSG00000167723",-0.000553707043304657,-0.272641868691501,0.785129713822261,"TRPV3"
"ENSG00000196689",0.00124055256362207,0.482030052565673,0.629786826981405,"TRPV1"
"ENSG00000262304",-4.56750927439615e-06,-0.166880532132791,0.867464764474992,"AC027796.3"
"ENSG00000197417",-0.000931991543095944,-0.58239318206156,0.560304647648531,"SHPK"
"ENSG00000040531",0.00143703422042234,0.631493780792875,0.527720764735204,"CTNS"
"ENSG00000262903",-7.18606826789297e-05,-0.460009124613957,0.645511784533817,"AC027796.4"
"ENSG00000213977",-0.00148452881828418,-0.326434443725727,0.744097124801342,"TAX1BP3"
"ENSG00000257950",-0.000135191490919738,-0.0908674095267113,0.927598331057745,"P2RX5-TAX1BP3"
"ENSG00000127774",-0.0119598960661183,-1.5812762702008,0.113821566187295,"EMC6"
"ENSG00000083454",-0.0029820183679258,-0.928930699549935,0.352929740176668,"P2RX5"
"ENSG00000083457",-0.0115666200125686,-1.88895306506305,0.0589042270864964,"ITGAE"
"ENSG00000262692",-1.3126583371329e-05,-0.132968483734475,0.894218870850671,"AC116914.2"
"ENSG00000177602",0.000175111963876616,0.803910728931673,0.421452571610739,"HASPIN"
"ENSG00000074356",-0.00167676160808722,-0.455660323116159,0.648636348463809,"NCBP3"
"ENSG00000004660",-0.0435916077633028,-5.0301472445459,4.91892660577878e-07,"CAMKK1"
"ENSG00000108405",-0.000609094888742515,-1.55018235652244,0.121104440714665,"P2RX1"
"ENSG00000074370",-0.00270054355649581,-0.816212641018767,0.414382636683152,"ATP2A3"
"ENSG00000263312",-1.3200247287206e-05,-0.359693335455108,0.719078081561976,"LINC01975"
"ENSG00000074755",-0.00590204821690201,-1.6369099135273,0.101655943779764,"ZZEF1"
"ENSG00000167740",-0.00498318357791571,-0.936795519585223,0.348868531228071,"CYB5D2"
"ENSG00000185722",-0.00111043051518556,-0.276562413385954,0.78211733692397,"ANKFY1"
"ENSG00000263165",-0.000683891534846155,-1.08527770486096,0.277804206102306,"AC087292.1"
"ENSG00000274363",0.00121676859257943,1.86855673501502,0.0616906836256548,"AC087742.1"
"ENSG00000132388",-0.015356300375648,-2.39926568673118,0.0164318327437277,"UBE2G1"
"ENSG00000182557",0.000461308350967073,0.609614691899983,0.542120003906705,"SPNS3"
"ENSG00000262823",0.000250748251749117,0.721713754040468,0.470474050038799,"AC127521.1"
"ENSG00000229782",0.000421017212393756,0.933403727302697,0.350616319126304,"AC118754.1"
"ENSG00000183018",-0.00250340490915146,-0.485521121422513,0.627308981724181,"SPNS2"
"ENSG00000132382",-0.00652849030626778,-1.08648880391217,0.277268325931656,"MYBBP1A"
"ENSG00000167741",0.000596422412936062,0.37839377434951,0.70513978976994,"GGT6"
"ENSG00000188176",-0.000264027495782001,-0.549964698195914,0.582346182513893,"SMTNL2"
"ENSG00000161905",-0.000689901196076831,-0.869920497267101,0.384348265567595,"ALOX15"
"ENSG00000141456",-0.00707847589450918,-1.20335079334051,0.228846620981275,"PELP1"
"ENSG00000244184",-0.000489766754612317,-0.627395555870953,0.530403007303069,"AC091153.3"
"ENSG00000141480",-0.019651071761593,-3.14601953339508,0.00165611465498044,"ARRB2"
"ENSG00000161920",0.00335265632308813,0.776437429795913,0.437494632346049,"MED11"
"ENSG00000261898",-7.9177634037818e-06,-0.118602358319335,0.905590900289939,"AC091153.4"
"ENSG00000161921",-0.00196248282561432,-0.570682329461452,0.568217708872181,"CXCL16"
"ENSG00000141497",0.00144116808423736,1.32381039168992,0.185572418811805,"ZMYND15"
"ENSG00000142484",-3.19044372530041e-05,-0.35969409125273,0.719077516301894,"TM4SF5"
"ENSG00000182853",-0.00166125662579678,-0.804395795198383,0.421172469836379,"VMO1"
"ENSG00000182327",0.000607705677882261,1.03565284189463,0.300369422502465,"GLTPD2"
"ENSG00000142507",-0.0158764196559743,-1.47864142380196,0.139242831385635,"PSMB6"
"ENSG00000262165",0.00743352803293504,3.12484251904726,0.00178007760764896,"AC233723.1"
"ENSG00000129219",-0.00164009195862491,-0.534202277762095,0.593204102920072,"PLD2"
"ENSG00000141503",-0.0135802057456861,-2.09638898776019,0.0360529945281347,"MINK1"
"ENSG00000108556",-0.000685876593018362,-0.301206260285704,0.763258539786043,"CHRNE"
"ENSG00000205710",-0.00016076919160336,-0.101615959521327,0.919061941688264,"C17orf107"
"ENSG00000185245",0.000210567782951413,0.496751555295277,0.619366569090286,"GP1BA"
"ENSG00000108528",-0.000113410977194945,-0.0123430111277471,0.990152004078881,"SLC25A11"
"ENSG00000108523",-0.00752591920344586,-1.00181509036479,0.316438030185551,"RNF167"
"ENSG00000108518",-0.0180562670513505,-1.37742834163752,0.168386370051802,"PFN1"
"ENSG00000108515",0.000496738475943598,0.352361562434771,0.724568693722205,"ENO3"
"ENSG00000091640",-0.0142787632629463,-2.09161703332825,0.036478104863206,"SPAG7"
"ENSG00000108509",-0.0199534746717695,-2.43710002327991,0.0148092418983272,"CAMTA2"
"ENSG00000262429",0.000702475845501162,0.579001747868239,0.562590749706954,"AC004771.4"
"ENSG00000234203",-2.27855991604778e-05,-0.213036999289653,0.831299021462543,"AC004771.2"
"ENSG00000262678",-6.01942267070036e-05,-0.394694923737037,0.693069828348571,"AC004771.5"
"ENSG00000262227",-1.61664034887163e-05,-0.359693639381172,0.71907785425604,"AC004771.3"
"ENSG00000196388",-0.00111139826134277,-0.766595107590315,0.443326109366266,"INCA1"
"ENSG00000129250",0.0132372072818203,2.20234562523803,0.0276457083051407,"KIF1C"
"ENSG00000227495",9.1776930058537e-05,0.419912933899414,0.674550965279178,"AC004771.1"
"ENSG00000132517",0.00038726592284832,0.658539552681323,0.510194694130708,"SLC52A1"
"ENSG00000180787",0.000395162024470452,0.19978287754631,0.841651251546321,"ZFP3"
"ENSG00000167840",4.07080051333159e-05,0.0185803832245224,0.985175930388826,"ZNF232"
"ENSG00000129204",-0.0074915931691611,-2.0324377334188,0.0421149337288159,"USP6"
"ENSG00000180626",-0.000573513392555494,-0.346261386515245,0.729147824297257,"ZNF594"
"ENSG00000261879",-0.00287896296663281,-2.45482780793026,0.0140987815253073,"AC087500.1"
"ENSG00000161929",-0.000313669738009994,-0.517517146720133,0.604797621537399,"SCIMP"
"ENSG00000263164",-7.29209282105937e-05,-1.15373125474046,0.248616192877533,"AC087500.2"
"ENSG00000029725",-0.0192700565285011,-2.42719298754076,0.0152198659011997,"RABEP1"
"ENSG00000108559",-0.00307609049248969,-0.996979176215169,0.31877971562985,"NUP88"
"ENSG00000129197",-0.0245607440189889,-3.22612131653034,0.00125565419682799,"RPAIN"
"ENSG00000263272",-0.0034747716198186,-0.827874478893033,0.407745764584792,"AC004148.2"
"ENSG00000108561",-0.0172329464434035,-2.01376933031909,0.044039406404706,"C1QBP"
"ENSG00000005100",-0.00144027207680336,-0.347809566933311,0.727984751359136,"DHX33"
"ENSG00000262099",-1.81296921141863e-05,-0.217024597763957,0.828190111107797,"AC004148.1"
"ENSG00000072849",-0.00314782208718289,-0.692895862576139,0.488378306741772,"DERL2"
"ENSG00000167842",-0.00194130516886748,-0.712299542022506,0.476282819385384,"MIS12"
"ENSG00000091592",-0.0181516447465764,-1.48390469891461,0.137840865395694,"NLRP1"
"ENSG00000179314",-0.00712114859205907,-1.89512594428112,0.0580818070579134,"WSCD1"
"ENSG00000129221",-0.000164619393818366,-0.566081774362411,0.571340876639353,"AIPL1"
"ENSG00000129195",0.000226787303854271,0.27118496844078,0.786249956276923,"PIMREG"
"ENSG00000091622",-0.00418350342192682,-0.610923227631333,0.541253341045587,"PITPNM3"
"ENSG00000198920",0.00260560317028686,0.958096235037985,0.338019128627049,"KIAA0753"
"ENSG00000129235",-0.0128813152935472,-1.57532245059113,0.115188719299396,"TXNDC17"
"ENSG00000108590",-0.00285947381104213,-0.543397683052423,0.586858580288931,"MED31"
"ENSG00000256806",0.000461730740035213,0.165084998803241,0.868877785388992,"C17orf100"
"ENSG00000141485",-0.00366185410531405,-1.35755176655668,0.1746124305249,"SLC13A5"
"ENSG00000132530",0.00057809181675872,0.166947691489147,0.86741192063432,"XAF1"
"ENSG00000177294",0.000247267926484696,1.40759214380701,0.159258443615085,"FBXO39"
"ENSG00000167858",-0.000173012282049823,-0.306426054921165,0.759281621044145,"TEKT1"
"ENSG00000215067",0.00152792482599366,0.710501600371908,0.477396640334128,"ALOX12-AS1"
"ENSG00000262089",-0.000390257772266877,-0.535425892439527,0.592357905842649,"AC040977.1"
"ENSG00000108839",0.000304361871067172,1.00297689519462,0.315877137732531,"ALOX12"
"ENSG00000219200",0.00963988259950148,3.08797602701703,0.00201641299872379,"RNASEK"
"ENSG00000161939",-5.84890400699086e-05,-0.0690472958985429,0.944952264362367,"RNASEK-C17orf49"
"ENSG00000258315",-0.00518189300809517,-1.90158661584147,0.0572312864099979,"C17orf49"
"ENSG00000267532",0.00516609590932527,1.35458536112392,0.175556167348613,"MIR497HG"
"ENSG00000161940",5.08312389294531e-05,0.04991020926779,0.96019415227022,"BCL6B"
"ENSG00000174327",-4.79285889217538e-06,-0.0176048714474524,0.985954144647092,"SLC16A13"
"ENSG00000174326",-0.000136967994827692,-0.0773606296380723,0.938336986947392,"SLC16A11"
"ENSG00000132514",-9.87031441865223e-05,-0.158679541659802,0.873922034463563,"CLEC10A"
"ENSG00000161944",-0.000600530072189015,-0.51279310402658,0.608098447680507,"ASGR2"
"ENSG00000141505",0.00394361795308628,1.06676001642162,0.28608566030343,"ASGR1"
"ENSG00000132535",-0.0417267411212183,-4.48150797304755,7.42910114722069e-06,"DLG4"
"ENSG00000072778",-0.00746116227523792,-0.883911151030236,0.376748667831552,"ACADVL"
"ENSG00000004975",-0.00295191770900516,-0.896776002621895,0.369843017628289,"DVL2"
"ENSG00000040633",-0.00485756132273668,-0.942451534550567,0.345966324506945,"PHF23"
"ENSG00000170296",0.00647468400968014,0.892187120169964,0.372297181214576,"GABARAP"
"ENSG00000175826",-0.0245217499985351,-3.06066056308091,0.00220972970101537,"CTDNEP1"
"ENSG00000170291",-0.00431074732095099,-0.791694643143404,0.428542714874948,"ELP5"
"ENSG00000181885",-0.000926190717547828,-0.187690318174818,0.851120225096332,"CLDN7"
"ENSG00000181856",0.00569592185580216,3.82457921785254,0.000131163573781808,"SLC2A4"
"ENSG00000006047",-0.00647364788763387,-3.38193731222808,0.000720348059484159,"YBX2"
"ENSG00000132507",-0.010686704501583,-1.05373092745702,0.292011505232642,"EIF5A"
"ENSG00000132522",-0.00324896242829308,-0.992508971963215,0.320954379887407,"GPS2"
"ENSG00000261915",-0.000638437415316062,-1.15345628950996,0.248728974569429,"AC026954.2"
"ENSG00000215041",-0.0111790980320548,-2.65541558933683,0.00792372822200808,"NEURL4"
"ENSG00000072818",0.00715839285246572,2.42365410717672,0.0153689562590265,"ACAP1"
"ENSG00000213859",0.00261337400341699,1.65309955023197,0.0983172383629233,"KCTD11"
"ENSG00000263171",-1.7013068198357e-05,-0.204086100730189,0.838287093398872,"AC026954.3"
"ENSG00000174292",9.29226412484188e-05,0.0460817934587859,0.963245251757738,"TNK1"
"ENSG00000187838",0.000392169324906294,0.570654328454956,0.56823669312371,"PLSCR3"
"ENSG00000262481",-7.49190426608221e-06,-0.359691416461042,0.71907951677589,"TMEM256-PLSCR3"
"ENSG00000205544",0.0150536972899489,1.72130359498091,0.0852022834463717,"TMEM256"
"ENSG00000169992",-0.0138043109698733,-1.86550676617121,0.0621165878789863,"NLGN2"
"ENSG00000184560",0.000309746236148796,2.96117720073837,0.00306617650504639,"SPEM2"
"ENSG00000283439",-4.27199310219769e-06,-0.118602137055872,0.905591075594377,"SPEM3"
"ENSG00000181284",-0.00168214199993808,-1.64716748173903,0.0995302654372328,"TMEM102"
"ENSG00000161958",0.00116450432925293,0.638727205821666,0.523003502292106,"FGF11"
"ENSG00000263301",0.00028636071527248,3.34208295214224,0.000832165917728067,"AC113189.3"
"ENSG00000170175",-0.000496935007542879,-0.153262123854396,0.87819222201451,"CHRNB1"
"ENSG00000174282",-0.0164889408624331,-2.10976783272217,0.0348835944934566,"ZBTB4"
"ENSG00000259224",-1.45434395262324e-05,-0.488856276253326,0.624945718252503,"SLC35G6"
"ENSG00000181222",-0.010426427478256,-1.23534823118386,0.216707063715421,"POLR2A"
"ENSG00000239697",0.00837352299790069,1.24121591995056,0.214532147983796,"TNFSF12"
"ENSG00000276384",-0.000355825361509381,-1.0452074764013,0.295932427710422,"AC016876.3"
"ENSG00000161955",-4.20326430987046e-05,-0.147634643340023,0.882631742231419,"TNFSF13"
"ENSG00000161956",0.00129413898186879,0.29803789095894,0.765675552667185,"SENP3"
"ENSG00000161960",-0.0446210983266718,-5.37106417402127,7.86417411428689e-08,"EIF4A1"
"ENSG00000129226",0.00282478589763728,0.90231826963621,0.366892415886333,"CD68"
"ENSG00000233223",0.00376711830784937,1.4278410825144,0.153344204172936,"AC016876.1"
"ENSG00000129255",0.00386216699590297,0.724036103902942,0.469047149492648,"MPDU1"
"ENSG00000129194",-0.0043163863463813,-0.980983504071875,0.326605891527837,"SOX15"
"ENSG00000129245",-0.0151776240151041,-2.14815979621446,0.0317061235326711,"FXR2"
"ENSG00000129214",-0.000645410890143463,-0.805519825372027,0.420523818036809,"SHBG"
"ENSG00000141504",-0.00205808978591935,-0.233505478800153,0.815369925700947,"SAT2"
"ENSG00000129244",-0.0304780766486109,-2.37401359832546,0.0175998688421137,"ATP1B2"
"ENSG00000141510",0.0048042184825186,1.83915134194595,0.0658991905191354,"TP53"
"ENSG00000141499",0.00128004346487085,0.558910894954345,0.576225178304578,"WRAP53"
"ENSG00000108947",-0.0243925696963129,-3.79618866042779,0.000147120869648934,"EFNB3"
"ENSG00000183914",-0.00183715991046346,-2.10478576459348,0.0353152193365256,"DNAH2"
"ENSG00000132510",0.000940498908600262,0.307423410718034,0.758522464082745,"KDM6B"
